datetime,WS_95_p_1,WS_95_p_2,WS_95_p_3,WS_95_p_4,WS_95_p_5,WS_95_p_6,OT
2019/3/9 16:00,9.56,7.49,7.07,8.01,9.09,6.55,7.96
2019/3/9 17:00,7.49,7.07,8.01,9.09,6.55,4.78,9.56
2019/3/9 18:00,7.07,8.01,9.09,6.55,4.78,1.51,7.49
2019/3/9 19:00,8.01,9.09,6.55,4.78,1.51,9.27,7.07
2019/3/9 20:00,9.09,6.55,4.78,1.51,9.27,13.26,8.01
2019/3/9 21:00,6.55,4.78,1.51,9.27,13.26,5.64,9.09
2019/3/9 22:00,4.78,1.51,9.27,13.26,5.64,5.27,6.55
2019/3/9 23:00,1.51,9.27,13.26,5.64,5.27,10.01,4.78
2019/3/10 0:00,9.27,13.26,5.64,5.27,10.01,10.34,1.51
2019/3/10 1:00,13.26,5.64,5.27,10.01,10.34,5.84,9.27
2019/3/10 2:00,5.64,5.27,10.01,10.34,5.84,5.49,13.26
2019/3/10 3:00,5.27,10.01,10.34,5.84,5.49,4.4,5.64
2019/3/10 4:00,10.01,10.34,5.84,5.49,4.4,6.39,5.27
2019/3/10 5:00,10.34,5.84,5.49,4.4,6.39,10.17,10.01
2019/3/10 6:00,5.84,5.49,4.4,6.39,10.17,10.13,10.34
2019/3/10 7:00,5.49,4.4,6.39,10.17,10.13,10.08,5.84
2019/3/10 8:00,4.4,6.39,10.17,10.13,10.08,8.2,5.49
2019/3/10 9:00,6.39,10.17,10.13,10.08,8.2,6.39,4.4
2019/3/10 10:00,10.17,10.13,10.08,8.2,6.39,7.67,6.39
2019/3/10 11:00,10.13,10.08,8.2,6.39,7.67,9.9,10.17
2019/3/10 12:00,10.08,8.2,6.39,7.67,9.9,11.34,10.13
2019/3/10 13:00,8.2,6.39,7.67,9.9,11.34,8.53,10.08
2019/3/10 14:00,6.39,7.67,9.9,11.34,8.53,9.21,8.2
2019/3/10 15:00,7.67,9.9,11.34,8.53,9.21,11.51,6.39
2019/3/10 16:00,9.9,11.34,8.53,9.21,11.51,10.68,7.67
2019/3/10 17:00,11.34,8.53,9.21,11.51,10.68,8.93,9.9
2019/3/10 18:00,8.53,9.21,11.51,10.68,8.93,8.05,11.34
2019/3/10 19:00,9.21,11.51,10.68,8.93,8.05,6.25,8.53
2019/3/10 20:00,11.51,10.68,8.93,8.05,6.25,8.75,9.21
2019/3/10 21:00,10.68,8.93,8.05,6.25,8.75,9.86,11.51
2019/3/10 22:00,8.93,8.05,6.25,8.75,9.86,10.95,10.68
2019/3/10 23:00,8.05,6.25,8.75,9.86,10.95,11.72,8.93
2019/3/11 0:00,6.25,8.75,9.86,10.95,11.72,12.24,8.05
2019/3/11 1:00,8.75,9.86,10.95,11.72,12.24,12.64,6.25
2019/3/11 2:00,9.86,10.95,11.72,12.24,12.64,11.87,8.75
2019/3/11 3:00,10.95,11.72,12.24,12.64,11.87,10.7,9.86
2019/3/11 4:00,11.72,12.24,12.64,11.87,10.7,10.11,10.95
2019/3/11 5:00,12.24,12.64,11.87,10.7,10.11,10.53,11.72
2019/3/11 6:00,12.64,11.87,10.7,10.11,10.53,11.23,12.24
2019/3/11 7:00,11.87,10.7,10.11,10.53,11.23,11.95,12.64
2019/3/11 8:00,10.7,10.11,10.53,11.23,11.95,13.01,11.87
2019/3/11 9:00,10.11,10.53,11.23,11.95,13.01,13.06,10.7
2019/3/11 10:00,10.53,11.23,11.95,13.01,13.06,10.89,10.11
2019/3/11 11:00,11.23,11.95,13.01,13.06,10.89,10.33,10.53
2019/3/11 12:00,11.95,13.01,13.06,10.89,10.33,9.53,11.23
2019/3/11 13:00,13.01,13.06,10.89,10.33,9.53,10.38,11.95
2019/3/11 14:00,13.06,10.89,10.33,9.53,10.38,10.78,13.01
2019/3/11 15:00,10.89,10.33,9.53,10.38,10.78,10.52,13.06
2019/3/11 16:00,10.33,9.53,10.38,10.78,10.52,10.92,10.89
2019/3/11 17:00,9.53,10.38,10.78,10.52,10.92,11.2,10.33
2019/3/11 18:00,10.38,10.78,10.52,10.92,11.2,10.95,9.53
2019/3/11 19:00,10.78,10.52,10.92,11.2,10.95,11.39,10.38
2019/3/11 20:00,10.52,10.92,11.2,10.95,11.39,11.31,10.78
2019/3/11 21:00,10.92,11.2,10.95,11.39,11.31,10.89,10.52
2019/3/11 22:00,11.2,10.95,11.39,11.31,10.89,8.32,10.92
2019/3/11 23:00,10.95,11.39,11.31,10.89,8.32,8.87,11.2
2019/3/12 0:00,11.39,11.31,10.89,8.32,8.87,12.46,10.95
2019/3/12 1:00,11.31,10.89,8.32,8.87,12.46,10.52,11.39
2019/3/12 2:00,10.89,8.32,8.87,12.46,10.52,8.04,11.31
2019/3/12 3:00,8.32,8.87,12.46,10.52,8.04,8.03,10.89
2019/3/12 4:00,8.87,12.46,10.52,8.04,8.03,5.7,8.32
2019/3/12 5:00,12.46,10.52,8.04,8.03,5.7,4.3,8.87
2019/3/12 6:00,10.52,8.04,8.03,5.7,4.3,6.11,12.46
2019/3/12 7:00,8.04,8.03,5.7,4.3,6.11,9.28,10.52
2019/3/12 8:00,8.03,5.7,4.3,6.11,9.28,10.46,8.04
2019/3/12 9:00,5.7,4.3,6.11,9.28,10.46,11.57,8.03
2019/3/12 10:00,4.3,6.11,9.28,10.46,11.57,11.94,5.7
2019/3/12 11:00,6.11,9.28,10.46,11.57,11.94,12.03,4.3
2019/3/12 12:00,9.28,10.46,11.57,11.94,12.03,11.74,6.11
2019/3/12 13:00,10.46,11.57,11.94,12.03,11.74,10.59,9.28
2019/3/12 14:00,11.57,11.94,12.03,11.74,10.59,10.18,10.46
2019/3/12 15:00,11.94,12.03,11.74,10.59,10.18,9.31,11.57
2019/3/12 16:00,12.03,11.74,10.59,10.18,9.31,7.44,11.94
2019/3/12 17:00,11.74,10.59,10.18,9.31,7.44,4.54,12.03
2019/3/12 18:00,10.59,10.18,9.31,7.44,4.54,3.33,11.74
2019/3/12 19:00,10.18,9.31,7.44,4.54,3.33,3.43,10.59
2019/3/12 20:00,9.31,7.44,4.54,3.33,3.43,3.4,10.18
2019/3/12 21:00,7.44,4.54,3.33,3.43,3.4,3.95,9.31
2019/3/12 22:00,4.54,3.33,3.43,3.4,3.95,4.73,7.44
2019/3/12 23:00,3.33,3.43,3.4,3.95,4.73,2.85,4.54
2019/3/13 0:00,3.43,3.4,3.95,4.73,2.85,2.8,3.33
2019/3/13 1:00,3.4,3.95,4.73,2.85,2.8,3.06,3.43
2019/3/13 2:00,3.95,4.73,2.85,2.8,3.06,5.63,3.4
2019/3/13 3:00,4.73,2.85,2.8,3.06,5.63,4.3,3.95
2019/3/13 4:00,2.85,2.8,3.06,5.63,4.3,4.27,4.73
2019/3/13 5:00,2.8,3.06,5.63,4.3,4.27,4.79,2.85
2019/3/13 6:00,3.06,5.63,4.3,4.27,4.79,4.64,2.8
2019/3/13 7:00,5.63,4.3,4.27,4.79,4.64,5.76,3.06
2019/3/13 8:00,4.3,4.27,4.79,4.64,5.76,6.37,5.63
2019/3/13 9:00,4.27,4.79,4.64,5.76,6.37,6.04,4.3
2019/3/13 10:00,4.79,4.64,5.76,6.37,6.04,4.48,4.27
2019/3/13 11:00,4.64,5.76,6.37,6.04,4.48,3.4,4.79
2019/3/13 12:00,5.76,6.37,6.04,4.48,3.4,2.78,4.64
2019/3/13 13:00,6.37,6.04,4.48,3.4,2.78,2.22,5.76
2019/3/13 14:00,6.04,4.48,3.4,2.78,2.22,2.07,6.37
2019/3/13 15:00,4.48,3.4,2.78,2.22,2.07,1.22,6.04
2019/3/13 16:00,3.4,2.78,2.22,2.07,1.22,2.77,4.48
2019/3/13 17:00,2.78,2.22,2.07,1.22,2.77,3.58,3.4
2019/3/13 18:00,2.22,2.07,1.22,2.77,3.58,4.36,2.78
2019/3/13 19:00,2.07,1.22,2.77,3.58,4.36,4.66,2.22
2019/3/13 20:00,1.22,2.77,3.58,4.36,4.66,5,2.07
2019/3/13 21:00,2.77,3.58,4.36,4.66,5,4.61,1.22
2019/3/13 22:00,3.58,4.36,4.66,5,4.61,4.78,2.77
2019/3/13 23:00,4.36,4.66,5,4.61,4.78,3.94,3.58
2019/3/14 0:00,4.66,5,4.61,4.78,3.94,3.01,4.36
2019/3/14 1:00,5,4.61,4.78,3.94,3.01,1.61,4.66
2019/3/14 2:00,4.61,4.78,3.94,3.01,1.61,2.49,5
2019/3/14 3:00,4.78,3.94,3.01,1.61,2.49,5.8,4.61
2019/3/14 4:00,3.94,3.01,1.61,2.49,5.8,6.4,4.78
2019/3/14 5:00,3.01,1.61,2.49,5.8,6.4,5.62,3.94
2019/3/14 6:00,1.61,2.49,5.8,6.4,5.62,5.36,3.01
2019/3/14 7:00,2.49,5.8,6.4,5.62,5.36,4.58,1.61
2019/3/14 8:00,5.8,6.4,5.62,5.36,4.58,6.32,2.49
2019/3/14 9:00,6.4,5.62,5.36,4.58,6.32,8.53,5.8
2019/3/14 10:00,5.62,5.36,4.58,6.32,8.53,8.82,6.4
2019/3/14 11:00,5.36,4.58,6.32,8.53,8.82,9.81,5.62
2019/3/14 12:00,4.58,6.32,8.53,8.82,9.81,11.92,5.36
2019/3/14 13:00,6.32,8.53,8.82,9.81,11.92,14.76,4.58
2019/3/14 14:00,8.53,8.82,9.81,11.92,14.76,15.61,6.32
2019/3/14 15:00,8.82,9.81,11.92,14.76,15.61,16.06,8.53
2019/3/14 16:00,9.81,11.92,14.76,15.61,16.06,16.59,8.82
2019/3/14 17:00,11.92,14.76,15.61,16.06,16.59,16.12,9.81
2019/3/14 18:00,14.76,15.61,16.06,16.59,16.12,15.41,11.92
2019/3/14 19:00,15.61,16.06,16.59,16.12,15.41,14.99,14.76
2019/3/14 20:00,16.06,16.59,16.12,15.41,14.99,15.33,15.61
2019/3/14 21:00,16.59,16.12,15.41,14.99,15.33,16.51,16.06
2019/3/14 22:00,16.12,15.41,14.99,15.33,16.51,17.44,16.59
2019/3/14 23:00,15.41,14.99,15.33,16.51,17.44,16.58,16.12
2019/3/15 0:00,14.99,15.33,16.51,17.44,16.58,17.15,15.41
2019/3/15 1:00,15.33,16.51,17.44,16.58,17.15,16.22,14.99
2019/3/15 2:00,16.51,17.44,16.58,17.15,16.22,17.4,15.33
2019/3/15 3:00,17.44,16.58,17.15,16.22,17.4,17.51,16.51
2019/3/15 4:00,16.58,17.15,16.22,17.4,17.51,16.91,17.44
2019/3/15 5:00,17.15,16.22,17.4,17.51,16.91,17.45,16.58
2019/3/15 6:00,16.22,17.4,17.51,16.91,17.45,17.93,17.15
2019/3/15 7:00,17.4,17.51,16.91,17.45,17.93,18.72,16.22
2019/3/15 8:00,17.51,16.91,17.45,17.93,18.72,18.66,17.4
2019/3/15 9:00,16.91,17.45,17.93,18.72,18.66,17.34,17.51
2019/3/15 10:00,17.45,17.93,18.72,18.66,17.34,16.5,16.91
2019/3/15 11:00,17.93,18.72,18.66,17.34,16.5,16.19,17.45
2019/3/15 12:00,18.72,18.66,17.34,16.5,16.19,16.72,17.93
2019/3/15 13:00,18.66,17.34,16.5,16.19,16.72,18.1,18.72
2019/3/15 14:00,17.34,16.5,16.19,16.72,18.1,18.35,18.66
2019/3/15 15:00,16.5,16.19,16.72,18.1,18.35,16.78,17.34
2019/3/15 16:00,16.19,16.72,18.1,18.35,16.78,14.99,16.5
2019/3/15 17:00,16.72,18.1,18.35,16.78,14.99,13.27,16.19
2019/3/15 18:00,18.1,18.35,16.78,14.99,13.27,13.75,16.72
2019/3/15 19:00,18.35,16.78,14.99,13.27,13.75,13.55,18.1
2019/3/15 20:00,16.78,14.99,13.27,13.75,13.55,12.12,18.35
2019/3/15 21:00,14.99,13.27,13.75,13.55,12.12,12.24,16.78
2019/3/15 22:00,13.27,13.75,13.55,12.12,12.24,10.27,14.99
2019/3/15 23:00,13.75,13.55,12.12,12.24,10.27,5.84,13.27
2019/3/16 0:00,13.55,12.12,12.24,10.27,5.84,3.17,13.75
2019/3/16 1:00,12.12,12.24,10.27,5.84,3.17,1.92,13.55
2019/3/16 2:00,12.24,10.27,5.84,3.17,1.92,1.25,12.12
2019/3/16 3:00,10.27,5.84,3.17,1.92,1.25,2.2,12.24
2019/3/16 4:00,5.84,3.17,1.92,1.25,2.2,2.8,10.27
2019/3/16 5:00,3.17,1.92,1.25,2.2,2.8,3.02,5.84
2019/3/16 6:00,1.92,1.25,2.2,2.8,3.02,2.34,3.17
2019/3/16 7:00,1.25,2.2,2.8,3.02,2.34,4.35,1.92
2019/3/16 8:00,2.2,2.8,3.02,2.34,4.35,4.06,1.25
2019/3/16 9:00,2.8,3.02,2.34,4.35,4.06,2.99,2.2
2019/3/16 10:00,3.02,2.34,4.35,4.06,2.99,1.97,2.8
2019/3/16 11:00,2.34,4.35,4.06,2.99,1.97,2,3.02
2019/3/16 12:00,4.35,4.06,2.99,1.97,2,1.39,2.34
2019/3/16 13:00,4.06,2.99,1.97,2,1.39,1.42,4.35
2019/3/16 14:00,2.99,1.97,2,1.39,1.42,2.25,4.06
2019/3/16 15:00,1.97,2,1.39,1.42,2.25,3.12,2.99
2019/3/16 16:00,2,1.39,1.42,2.25,3.12,3.65,1.97
2019/3/16 17:00,1.39,1.42,2.25,3.12,3.65,5.57,2
2019/3/16 18:00,1.42,2.25,3.12,3.65,5.57,5.35,1.39
2019/3/16 19:00,2.25,3.12,3.65,5.57,5.35,5.39,1.42
2019/3/16 20:00,3.12,3.65,5.57,5.35,5.39,5.66,2.25
2019/3/16 21:00,3.65,5.57,5.35,5.39,5.66,6.47,3.12
2019/3/16 22:00,5.57,5.35,5.39,5.66,6.47,9.16,3.65
2019/3/16 23:00,5.35,5.39,5.66,6.47,9.16,7.55,5.57
2019/3/17 0:00,5.39,5.66,6.47,9.16,7.55,8.72,5.35
2019/3/17 1:00,5.66,6.47,9.16,7.55,8.72,9.94,5.39
2019/3/17 2:00,6.47,9.16,7.55,8.72,9.94,9.52,5.66
2019/3/17 3:00,9.16,7.55,8.72,9.94,9.52,10.56,6.47
2019/3/17 4:00,7.55,8.72,9.94,9.52,10.56,11.46,9.16
2019/3/17 5:00,8.72,9.94,9.52,10.56,11.46,10.54,7.55
2019/3/17 6:00,9.94,9.52,10.56,11.46,10.54,10.5,8.72
2019/3/17 7:00,9.52,10.56,11.46,10.54,10.5,10.78,9.94
2019/3/17 8:00,10.56,11.46,10.54,10.5,10.78,10.66,9.52
2019/3/17 9:00,11.46,10.54,10.5,10.78,10.66,10.67,10.56
2019/3/17 10:00,10.54,10.5,10.78,10.66,10.67,10.21,11.46
2019/3/17 11:00,10.5,10.78,10.66,10.67,10.21,9.85,10.54
2019/3/17 12:00,10.78,10.66,10.67,10.21,9.85,11.24,10.5
2019/3/17 13:00,10.66,10.67,10.21,9.85,11.24,11.75,10.78
2019/3/17 14:00,10.67,10.21,9.85,11.24,11.75,11.76,10.66
2019/3/17 15:00,10.21,9.85,11.24,11.75,11.76,10.42,10.67
2019/3/17 16:00,9.85,11.24,11.75,11.76,10.42,9.68,10.21
2019/3/17 17:00,11.24,11.75,11.76,10.42,9.68,8.51,9.85
2019/3/17 18:00,11.75,11.76,10.42,9.68,8.51,7.53,11.24
2019/3/17 19:00,11.76,10.42,9.68,8.51,7.53,8.16,11.75
2019/3/17 20:00,10.42,9.68,8.51,7.53,8.16,9.34,11.76
2019/3/17 21:00,9.68,8.51,7.53,8.16,9.34,8.73,10.42
2019/3/17 22:00,8.51,7.53,8.16,9.34,8.73,7.11,9.68
2019/3/17 23:00,7.53,8.16,9.34,8.73,7.11,6.56,8.51
2019/3/18 0:00,8.16,9.34,8.73,7.11,6.56,6.13,7.53
2019/3/18 1:00,9.34,8.73,7.11,6.56,6.13,6.24,8.16
2019/3/18 2:00,8.73,7.11,6.56,6.13,6.24,6.38,9.34
2019/3/18 3:00,7.11,6.56,6.13,6.24,6.38,6.61,8.73
2019/3/18 4:00,6.56,6.13,6.24,6.38,6.61,5,7.11
2019/3/18 5:00,6.13,6.24,6.38,6.61,5,4.75,6.56
2019/3/18 6:00,6.24,6.38,6.61,5,4.75,3.82,6.13
2019/3/18 7:00,6.38,6.61,5,4.75,3.82,3.64,6.24
2019/3/18 8:00,6.61,5,4.75,3.82,3.64,3.05,6.38
2019/3/18 9:00,5,4.75,3.82,3.64,3.05,4.9,6.61
2019/3/18 10:00,4.75,3.82,3.64,3.05,4.9,6.15,5
2019/3/18 11:00,3.82,3.64,3.05,4.9,6.15,4.64,4.75
2019/3/18 12:00,3.64,3.05,4.9,6.15,4.64,3.94,3.82
2019/3/18 13:00,3.05,4.9,6.15,4.64,3.94,2.44,3.64
2019/3/18 14:00,4.9,6.15,4.64,3.94,2.44,2.46,3.05
2019/3/18 15:00,6.15,4.64,3.94,2.44,2.46,1.72,4.9
2019/3/18 16:00,4.64,3.94,2.44,2.46,1.72,1,6.15
2019/3/18 17:00,3.94,2.44,2.46,1.72,1,1.58,4.64
2019/3/18 18:00,2.44,2.46,1.72,1,1.58,3.23,3.94
2019/3/18 19:00,2.46,1.72,1,1.58,3.23,4.72,2.44
2019/3/18 20:00,1.72,1,1.58,3.23,4.72,4.1,2.46
2019/3/18 21:00,1,1.58,3.23,4.72,4.1,3.5,1.72
2019/3/18 22:00,1.58,3.23,4.72,4.1,3.5,3.98,1
2019/3/18 23:00,3.23,4.72,4.1,3.5,3.98,5.51,1.58
2019/3/19 0:00,4.72,4.1,3.5,3.98,5.51,6.91,3.23
2019/3/19 1:00,4.1,3.5,3.98,5.51,6.91,8.46,4.72
2019/3/19 2:00,3.5,3.98,5.51,6.91,8.46,7.62,4.1
2019/3/19 3:00,3.98,5.51,6.91,8.46,7.62,7.55,3.5
2019/3/19 4:00,5.51,6.91,8.46,7.62,7.55,8.58,3.98
2019/3/19 5:00,6.91,8.46,7.62,7.55,8.58,8.83,5.51
2019/3/19 6:00,8.46,7.62,7.55,8.58,8.83,9.56,6.91
2019/3/19 7:00,7.62,7.55,8.58,8.83,9.56,10.24,8.46
2019/3/19 8:00,7.55,8.58,8.83,9.56,10.24,10.46,7.62
2019/3/19 9:00,8.58,8.83,9.56,10.24,10.46,11.19,7.55
2019/3/19 10:00,8.83,9.56,10.24,10.46,11.19,11.62,8.58
2019/3/19 11:00,9.56,10.24,10.46,11.19,11.62,11.31,8.83
2019/3/19 12:00,10.24,10.46,11.19,11.62,11.31,10.56,9.56
2019/3/19 13:00,10.46,11.19,11.62,11.31,10.56,9.73,10.24
2019/3/19 14:00,11.19,11.62,11.31,10.56,9.73,7.77,10.46
2019/3/19 15:00,11.62,11.31,10.56,9.73,7.77,6.07,11.19
2019/3/19 16:00,11.31,10.56,9.73,7.77,6.07,4.81,11.62
2019/3/19 17:00,10.56,9.73,7.77,6.07,4.81,4.33,11.31
2019/3/19 18:00,9.73,7.77,6.07,4.81,4.33,4.81,10.56
2019/3/19 19:00,7.77,6.07,4.81,4.33,4.81,5.83,9.73
2019/3/19 20:00,6.07,4.81,4.33,4.81,5.83,5.76,7.77
2019/3/19 21:00,4.81,4.33,4.81,5.83,5.76,4.81,6.07
2019/3/19 22:00,4.33,4.81,5.83,5.76,4.81,4.06,4.81
2019/3/19 23:00,4.81,5.83,5.76,4.81,4.06,3.32,4.33
2019/3/20 0:00,5.83,5.76,4.81,4.06,3.32,2.49,4.81
2019/3/20 1:00,5.76,4.81,4.06,3.32,2.49,1.77,5.83
2019/3/20 2:00,4.81,4.06,3.32,2.49,1.77,3.71,5.76
2019/3/20 3:00,4.06,3.32,2.49,1.77,3.71,4.94,4.81
2019/3/20 4:00,3.32,2.49,1.77,3.71,4.94,4.01,4.06
2019/3/20 5:00,2.49,1.77,3.71,4.94,4.01,2.4,3.32
2019/3/20 6:00,1.77,3.71,4.94,4.01,2.4,0.67,2.49
2019/3/20 7:00,3.71,4.94,4.01,2.4,0.67,1.68,1.77
2019/3/20 8:00,4.94,4.01,2.4,0.67,1.68,4.35,3.71
2019/3/20 9:00,4.01,2.4,0.67,1.68,4.35,8.53,4.94
2019/3/20 10:00,2.4,0.67,1.68,4.35,8.53,11.11,4.01
2019/3/20 11:00,0.67,1.68,4.35,8.53,11.11,9.69,2.4
2019/3/20 12:00,1.68,4.35,8.53,11.11,9.69,7.8,0.67
2019/3/20 13:00,4.35,8.53,11.11,9.69,7.8,7.77,1.68
2019/3/20 14:00,8.53,11.11,9.69,7.8,7.77,8.44,4.35
2019/3/20 15:00,11.11,9.69,7.8,7.77,8.44,9.09,8.53
2019/3/20 16:00,9.69,7.8,7.77,8.44,9.09,8.48,11.11
2019/3/20 17:00,7.8,7.77,8.44,9.09,8.48,9.85,9.69
2019/3/20 18:00,7.77,8.44,9.09,8.48,9.85,10.76,7.8
2019/3/20 19:00,8.44,9.09,8.48,9.85,10.76,8.93,7.77
2019/3/20 20:00,9.09,8.48,9.85,10.76,8.93,8.41,8.44
2019/3/20 21:00,8.48,9.85,10.76,8.93,8.41,5.83,9.09
2019/3/20 22:00,9.85,10.76,8.93,8.41,5.83,4.9,8.48
2019/3/20 23:00,10.76,8.93,8.41,5.83,4.9,6.35,9.85
2019/3/21 0:00,8.93,8.41,5.83,4.9,6.35,7.24,10.76
2019/3/21 1:00,8.41,5.83,4.9,6.35,7.24,7.11,8.93
2019/3/21 2:00,5.83,4.9,6.35,7.24,7.11,7.1,8.41
2019/3/21 3:00,4.9,6.35,7.24,7.11,7.1,7.03,5.83
2019/3/21 4:00,6.35,7.24,7.11,7.1,7.03,6.53,4.9
2019/3/21 5:00,7.24,7.11,7.1,7.03,6.53,9.01,6.35
2019/3/21 6:00,7.11,7.1,7.03,6.53,9.01,9.68,7.24
2019/3/21 7:00,7.1,7.03,6.53,9.01,9.68,9.67,7.11
2019/3/21 8:00,7.03,6.53,9.01,9.68,9.67,10.67,7.1
2019/3/21 9:00,6.53,9.01,9.68,9.67,10.67,9.28,7.03
2019/3/21 10:00,9.01,9.68,9.67,10.67,9.28,9.38,6.53
2019/3/21 11:00,9.68,9.67,10.67,9.28,9.38,9.32,9.01
2019/3/21 12:00,9.67,10.67,9.28,9.38,9.32,8.99,9.68
2019/3/21 13:00,10.67,9.28,9.38,9.32,8.99,8.81,9.67
2019/3/21 14:00,9.28,9.38,9.32,8.99,8.81,9.19,10.67
2019/3/21 15:00,9.38,9.32,8.99,8.81,9.19,8.06,9.28
2019/3/21 16:00,9.32,8.99,8.81,9.19,8.06,6.97,9.38
2019/3/21 17:00,8.99,8.81,9.19,8.06,6.97,7.48,9.32
2019/3/21 18:00,8.81,9.19,8.06,6.97,7.48,6.59,8.99
2019/3/21 19:00,9.19,8.06,6.97,7.48,6.59,5.29,8.81
2019/3/21 20:00,8.06,6.97,7.48,6.59,5.29,1.9,9.19
2019/3/21 21:00,6.97,7.48,6.59,5.29,1.9,0.78,8.06
2019/3/21 22:00,7.48,6.59,5.29,1.9,0.78,2.3,6.97
2019/3/21 23:00,6.59,5.29,1.9,0.78,2.3,6.89,7.48
2019/3/22 0:00,5.29,1.9,0.78,2.3,6.89,7.36,6.59
2019/3/22 1:00,1.9,0.78,2.3,6.89,7.36,7.62,5.29
2019/3/22 2:00,0.78,2.3,6.89,7.36,7.62,6.92,1.9
2019/3/22 3:00,2.3,6.89,7.36,7.62,6.92,6.51,0.78
2019/3/22 4:00,6.89,7.36,7.62,6.92,6.51,7.12,2.3
2019/3/22 5:00,7.36,7.62,6.92,6.51,7.12,8.7,6.89
2019/3/22 6:00,7.62,6.92,6.51,7.12,8.7,12.05,7.36
2019/3/22 7:00,6.92,6.51,7.12,8.7,12.05,11.86,7.62
2019/3/22 8:00,6.51,7.12,8.7,12.05,11.86,11.83,6.92
2019/3/22 9:00,7.12,8.7,12.05,11.86,11.83,12.05,6.51
2019/3/22 10:00,8.7,12.05,11.86,11.83,12.05,12.98,7.12
2019/3/22 11:00,12.05,11.86,11.83,12.05,12.98,14.02,8.7
2019/3/22 12:00,11.86,11.83,12.05,12.98,14.02,14.59,12.05
2019/3/22 13:00,11.83,12.05,12.98,14.02,14.59,14.46,11.86
2019/3/22 14:00,12.05,12.98,14.02,14.59,14.46,14.6,11.83
2019/3/22 15:00,12.98,14.02,14.59,14.46,14.6,15.68,12.05
2019/3/22 16:00,14.02,14.59,14.46,14.6,15.68,16.43,12.98
2019/3/22 17:00,14.59,14.46,14.6,15.68,16.43,15.23,14.02
2019/3/22 18:00,14.46,14.6,15.68,16.43,15.23,14.81,14.59
2019/3/22 19:00,14.6,15.68,16.43,15.23,14.81,13.62,14.46
2019/3/22 20:00,15.68,16.43,15.23,14.81,13.62,14.35,14.6
2019/3/22 21:00,16.43,15.23,14.81,13.62,14.35,15.28,15.68
2019/3/22 22:00,15.23,14.81,13.62,14.35,15.28,16.3,16.43
2019/3/22 23:00,14.81,13.62,14.35,15.28,16.3,17.23,15.23
2019/3/23 0:00,13.62,14.35,15.28,16.3,17.23,17.57,14.81
2019/3/23 1:00,14.35,15.28,16.3,17.23,17.57,18.79,13.62
2019/3/23 2:00,15.28,16.3,17.23,17.57,18.79,18.8,14.35
2019/3/23 3:00,16.3,17.23,17.57,18.79,18.8,17.37,15.28
2019/3/23 4:00,17.23,17.57,18.79,18.8,17.37,18.22,16.3
2019/3/23 5:00,17.57,18.79,18.8,17.37,18.22,18.6,17.23
2019/3/23 6:00,18.79,18.8,17.37,18.22,18.6,18.05,17.57
2019/3/23 7:00,18.8,17.37,18.22,18.6,18.05,15.72,18.79
2019/3/23 8:00,17.37,18.22,18.6,18.05,15.72,18.6,18.8
2019/3/23 9:00,18.22,18.6,18.05,15.72,18.6,20.08,17.37
2019/3/23 10:00,18.6,18.05,15.72,18.6,20.08,19.67,18.22
2019/3/23 11:00,18.05,15.72,18.6,20.08,19.67,19.47,18.6
2019/3/23 12:00,15.72,18.6,20.08,19.67,19.47,20.19,18.05
2019/3/23 13:00,18.6,20.08,19.67,19.47,20.19,20.96,15.72
2019/3/23 14:00,20.08,19.67,19.47,20.19,20.96,21.05,18.6
2019/3/23 15:00,19.67,19.47,20.19,20.96,21.05,21.44,20.08
2019/3/23 16:00,19.47,20.19,20.96,21.05,21.44,22.09,19.67
2019/3/23 17:00,20.19,20.96,21.05,21.44,22.09,21.31,19.47
2019/3/23 18:00,20.96,21.05,21.44,22.09,21.31,17.78,20.19
2019/3/23 19:00,21.05,21.44,22.09,21.31,17.78,16.3,20.96
2019/3/23 20:00,21.44,22.09,21.31,17.78,16.3,14.82,21.05
2019/3/23 21:00,22.09,21.31,17.78,16.3,14.82,16.61,21.44
2019/3/23 22:00,21.31,17.78,16.3,14.82,16.61,17.48,22.09
2019/3/23 23:00,17.78,16.3,14.82,16.61,17.48,14.98,21.31
2019/3/24 0:00,16.3,14.82,16.61,17.48,14.98,13.64,17.78
2019/3/24 1:00,14.82,16.61,17.48,14.98,13.64,12.14,16.3
2019/3/24 2:00,16.61,17.48,14.98,13.64,12.14,9.19,14.82
2019/3/24 3:00,17.48,14.98,13.64,12.14,9.19,8.15,16.61
2019/3/24 4:00,14.98,13.64,12.14,9.19,8.15,5.28,17.48
2019/3/24 5:00,13.64,12.14,9.19,8.15,5.28,3.78,14.98
2019/3/24 6:00,12.14,9.19,8.15,5.28,3.78,3.45,13.64
2019/3/24 7:00,9.19,8.15,5.28,3.78,3.45,4.04,12.14
2019/3/24 8:00,8.15,5.28,3.78,3.45,4.04,2.28,9.19
2019/3/24 9:00,5.28,3.78,3.45,4.04,2.28,2.91,8.15
2019/3/24 10:00,3.78,3.45,4.04,2.28,2.91,3.75,5.28
2019/3/24 11:00,3.45,4.04,2.28,2.91,3.75,5.92,3.78
2019/3/24 12:00,4.04,2.28,2.91,3.75,5.92,6.81,3.45
2019/3/24 13:00,2.28,2.91,3.75,5.92,6.81,5.18,4.04
